0.083611 72.217901 0.125432
0.084219 71.220652 0.123419
0.084827 70.050521 0.113643
0.085435 69.022358 0.114755
0.086043 67.718922 0.128610
0.086651 66.819607 0.104363
0.087259 65.624964 0.111447
0.087867 64.662025 0.112909
0.088475 63.733517 0.117928
0.089083 62.762701 0.099700
0.089691 61.725034 0.107276
0.090299 60.866750 0.091697
0.090907 60.044777 0.098211
0.091515 58.823683 0.098329
0.092123 58.177724 0.111545
0.092732 57.147752 0.103722
0.093340 56.327378 0.095408
0.093948 55.497454 0.092442
0.094556 54.604313 0.094283
0.095164 53.616482 0.103410
0.095772 52.916180 0.095886
0.096380 52.072359 0.104541
0.096988 51.235319 0.089981
0.097596 50.500555 0.098032
0.098204 49.514167 0.088455
0.098812 48.834614 0.093558
0.099420 48.161177 0.083023
0.100028 47.431977 0.083245
0.100636 46.585436 0.077773
0.101244 46.124482 0.091443
0.101852 45.384618 0.075549
0.102461 44.590808 0.085266
0.103069 43.892172 0.082525
0.103677 43.272621 0.085152
0.104285 42.439732 0.085261
0.104893 42.006520 0.077557
0.105501 41.257192 0.077208
0.106109 40.661316 0.080990
0.106717 40.100833 0.072336
0.107325 39.352321 0.085607
0.107933 38.690787 0.080225
0.108541 38.037653 0.082117
0.109149 37.481861 0.087579
0.109757 36.835115 0.078223
0.110365 36.415483 0.081096
0.110973 35.643618 0.072556
0.111581 35.125188 0.081873
0.112189 34.542759 0.069584
0.112798 33.923931 0.070980
0.113406 33.411828 0.074893
0.114014 32.898787 0.076493
0.114622 32.272029 0.075420
0.115230 31.749605 0.076683
0.115838 31.267985 0.073331
0.116446 30.671760 0.071409
0.117054 30.278966 0.070934
0.117662 29.707931 0.069411
0.118270 29.381358 0.067732
0.118878 28.820917 0.069289
0.119486 28.501240 0.072985
0.120094 27.854798 0.066057
0.120702 27.453020 0.072337
0.121310 26.853403 0.070582
0.121918 26.451415 0.078618
0.122526 25.831154 0.065395
0.123134 25.464727 0.067825
0.123742 25.033599 0.066226
0.124351 24.664001 0.064204
0.124959 24.257307 0.066177
0.125567 23.941359 0.064548
0.126175 23.484560 0.062431
0.126783 23.144245 0.063201
0.127391 22.691306 0.065098
0.127999 22.189482 0.062385
0.128607 21.792194 0.064129
0.129215 21.525961 0.060638
0.129823 21.183582 0.070427
0.130431 20.917785 0.059853
0.131039 20.458196 0.066039
0.131647 20.044347 0.061534
0.132255 19.778136 0.064501
0.132863 19.360954 0.060981
0.133471 18.985507 0.064512
0.134079 18.744955 0.064161
0.134687 18.502802 0.058875
0.135295 18.189376 0.064147
0.135903 17.949422 0.065260
0.136511 17.557551 0.062792
0.137119 17.217092 0.059698
0.137728 16.872175 0.062994
0.138336 16.569936 0.059566
0.138944 16.343677 0.063704
0.139552 16.094040 0.055491
0.140160 15.804287 0.065190
0.140768 15.385891 0.061136
0.141376 15.109326 0.060665
0.141984 14.903865 0.059050
0.142592 14.767565 0.059110
0.143200 14.340778 0.060115
0.143808 14.208506 0.065379
0.144416 13.901480 0.058745
0.145024 13.767875 0.059426
0.145632 13.446370 0.060794
0.146240 13.319775 0.056817
0.146848 12.989442 0.057863
0.147456 12.822568 0.056498
0.148064 12.632287 0.053771
0.148672 12.355566 0.052579
0.149280 12.178735 0.057126
0.149888 11.925534 0.053317
0.150496 11.882608 0.055793
0.151104 11.596224 0.056628
0.151712 11.526019 0.054107
0.152320 11.178020 0.052689
0.152928 10.966674 0.053649
0.153537 10.876156 0.051156
0.154145 10.739099 0.055619
0.154753 10.449817 0.053809
0.155361 10.396888 0.057515
0.155969 10.157401 0.051620
0.156577 9.988602 0.051841
0.157185 9.864558 0.055753
0.157793 9.776051 0.047742
0.158401 9.628008 0.055530
0.159009 9.485720 0.048660
0.159617 9.322380 0.054914
0.160225 9.276962 0.052430
0.160833 9.069688 0.050205
0.161441 8.968559 0.049168
0.162049 8.824162 0.050406
0.162657 8.685940 0.049344
0.163265 8.654461 0.052352
0.163873 8.319444 0.050378
0.164481 8.333000 0.052876
0.165089 8.133237 0.048184
0.165697 8.031826 0.049178
0.166305 7.966783 0.047407
0.166913 7.876914 0.047550
0.167521 7.794535 0.051364
0.168129 7.653596 0.048438
0.168737 7.528642 0.052174
0.169345 7.462836 0.051663
0.169953 7.344953 0.045256
0.170561 7.184982 0.046891
0.171169 7.163040 0.048105
0.171777 6.946558 0.048567
0.172385 6.940997 0.049917
0.172993 6.773676 0.053533
0.173601 6.679359 0.058433
0.174209 6.606169 0.049331
0.174817 6.558249 0.054144
0.175425 6.449947 0.049422
0.176033 6.392603 0.045937
0.176641 6.315172 0.049592
0.177250 6.230970 0.047140
0.177858 6.169683 0.052686
0.178466 6.148250 0.048248
0.179074 5.929932 0.049454
0.179682 5.964888 0.043940
0.180290 5.833586 0.052001
0.180898 5.751570 0.048131
0.181506 5.696613 0.049408
0.182114 5.680565 0.047160
0.182722 5.667027 0.048781
0.183330 5.519406 0.045329
0.183938 5.514758 0.048177
0.184546 5.438064 0.046495
0.185154 5.344772 0.050126
0.185762 5.312337 0.047375
0.186370 5.201823 0.047722
0.186978 5.135228 0.048939
0.187586 5.030783 0.049149
0.188194 4.990519 0.047792
0.188802 4.974307 0.058016
0.189410 4.931534 0.047997
0.190018 4.893077 0.058633
0.190626 4.822420 0.057260
0.191234 4.766719 0.047291
0.191842 4.677342 0.048634
0.192450 4.742937 0.045088
0.193058 4.585417 0.046964
0.193666 4.674284 0.045576
0.194274 4.511573 0.056310
0.194882 4.564222 0.051460
0.195490 4.408267 0.043340
0.196098 4.380661 0.043441
0.196706 4.300499 0.043071
0.197314 4.264194 0.044668
0.197922 4.195522 0.045852
0.198530 4.194513 0.043699
0.199138 4.020383 0.040723
0.199746 4.103263 0.042867
0.200354 3.973111 0.045140
0.200962 4.058069 0.043616
0.201570 4.034336 0.043842
0.202178 3.950912 0.044350
0.202786 3.907897 0.042969
0.203394 3.959528 0.043991
0.204002 3.856673 0.044092
0.204610 3.779368 0.043998
0.205218 3.762370 0.041240
0.205826 3.739965 0.041293
0.206434 3.731212 0.040904
0.207042 3.626168 0.045318
0.207650 3.515949 0.044347
0.208258 3.579826 0.044606
0.208866 3.548612 0.044146
0.209474 3.488743 0.042049
0.210082 3.440855 0.045791
0.210690 3.468899 0.039337
0.211298 3.482313 0.046027
0.211906 3.419849 0.041976
0.212514 3.390951 0.042181
0.213122 3.432737 0.043585
0.213730 3.377550 0.042351
0.214338 3.413412 0.043545
0.214946 3.343139 0.041429
0.215554 3.310045 0.042798
0.216162 3.213580 0.039694
0.216770 3.183203 0.043620
0.217378 3.169375 0.039533
0.217986 3.205985 0.045389
0.218594 3.145211 0.039018
0.219202 3.180392 0.041001
0.219810 3.082221 0.039988
0.220418 3.149647 0.042126
0.221025 3.075872 0.038019
0.221633 3.021182 0.042374
0.222241 3.026199 0.041989
0.222849 3.045405 0.039491
0.223457 2.990949 0.040744
0.224065 3.044717 0.041138
0.224673 2.945628 0.038507
0.225281 2.995856 0.040307
0.225889 2.951907 0.041674
0.226497 3.026472 0.038259
0.227105 2.949773 0.040007
0.227713 2.822856 0.040452
0.228321 2.888230 0.041119
0.228929 2.826687 0.039127
0.229537 2.830046 0.041685
0.230145 2.841791 0.039290
0.230753 2.879281 0.040032
0.231361 2.782056 0.038781
0.231969 2.883591 0.038067
0.232577 2.796254 0.038767
0.233185 2.828740 0.041781
0.233793 2.838394 0.038776
0.234401 2.773312 0.037643
0.235009 2.808263 0.038401
0.235617 2.757459 0.037250
0.236225 2.805689 0.039662
0.236833 2.760718 0.038117
0.237441 2.835852 0.036763
0.238049 2.754209 0.037553
0.238657 2.721114 0.039033
0.239265 2.618365 0.037661
0.239873 2.622043 0.040324
0.240481 2.593597 0.038166
0.241089 2.609207 0.040446
0.241697 2.650623 0.039642
0.242304 2.634220 0.040155
0.242912 2.653936 0.037864
0.243520 2.649524 0.038688
0.244128 2.657939 0.040059
0.244736 2.628931 0.042624
0.245344 2.698886 0.040220
0.245952 2.606924 0.050101
0.246560 2.603082 0.037890
0.247168 2.655484 0.036671
0.247776 2.548498 0.038066
0.248384 2.640026 0.038117
0.248992 2.580128 0.036573
0.249600 2.545306 0.036017
0.250208 2.524317 0.036114
0.250816 2.585363 0.035604
0.251424 2.501662 0.038935
0.252032 2.504343 0.035451
0.252640 2.516160 0.038968
0.253248 2.402805 0.034208
0.253856 2.462794 0.038143
0.254464 2.461052 0.037915
0.255072 2.528174 0.038829
0.255679 2.506922 0.036552
0.256287 2.418669 0.037709
0.256895 2.419148 0.037417
0.257503 2.441436 0.037313
0.258111 2.425902 0.038952
0.258719 2.440067 0.036753
0.259327 2.448087 0.037548
0.259935 2.367946 0.035669
0.260543 2.439656 0.038200
0.261151 2.460765 0.036164
0.261759 2.374776 0.037996
0.262367 2.463590 0.036889
0.262975 2.471183 0.036969
0.263583 2.500749 0.037273
0.264191 2.437409 0.036464
0.264799 2.469115 0.037424
0.265407 2.472164 0.035194
0.266014 2.418772 0.035824
0.266622 2.392982 0.036292
0.267230 2.446679 0.037287
0.267838 2.411599 0.034941
0.268446 2.402717 0.038216
0.269054 2.348297 0.032665
0.269662 2.377469 0.035070
0.270270 2.321413 0.035626
0.270878 2.389212 0.037380
0.271486 2.404489 0.035225
0.272094 2.402459 0.034532
0.272702 2.357261 0.034463
0.273310 2.386071 0.034966
0.273918 2.383961 0.038041
0.274526 2.240671 0.034120
0.275133 2.273424 0.035812
0.275741 2.267873 0.035695
0.276349 2.329035 0.034869
0.276957 2.359864 0.034540
0.277565 2.302429 0.034644
0.278173 2.334011 0.035330
0.278781 2.304198 0.035944
0.279389 2.259911 0.034233
0.279997 2.195159 0.034450
0.280605 2.255336 0.035254
0.281213 2.234418 0.035600
0.281821 2.306842 0.034442
0.282429 2.274479 0.033637
0.283036 2.309617 0.034775
0.283644 2.290743 0.033669
0.284252 2.291514 0.034604
0.284860 2.229982 0.033529
0.285468 2.283058 0.035628
0.286076 2.243831 0.032416
0.286684 2.237302 0.034758
0.287292 2.310050 0.031858
0.287900 2.244506 0.035116
0.288508 2.212896 0.033970
0.289116 2.231885 0.033276
0.289723 2.269640 0.031908
0.290331 2.250779 0.034652
0.290939 2.317259 0.034172
0.291547 2.279360 0.031820
0.292155 2.249381 0.033982
0.292763 2.196459 0.033932
0.293371 2.177934 0.032775
0.293979 2.233278 0.034422
0.294587 2.153644 0.034123
0.295195 2.207486 0.032466
0.295803 2.204329 0.031865
0.296410 2.213491 0.033677
0.297018 2.207202 0.031901
0.297626 2.212042 0.031624
0.298234 2.211017 0.034071
0.298842 2.181392 0.034458
0.299450 2.186646 0.033928
0.300058 2.213943 0.033341
0.300666 2.176899 0.032093
0.301274 2.234687 0.032272
0.301881 2.176247 0.032991
0.302489 2.167562 0.031734
0.303097 2.138828 0.032767
0.303705 2.146860 0.031959
0.304313 2.163010 0.032215
0.304921 2.135206 0.032555
0.305529 2.117816 0.030517
0.306137 2.108952 0.029443
0.306745 2.130483 0.031058
0.307353 2.136108 0.031412
0.307960 2.129420 0.030225
0.308568 2.186263 0.032775
0.309176 2.089619 0.030438
0.309784 2.120059 0.030787
0.310392 2.116013 0.030831
0.311000 2.146543 0.030846
0.311608 2.119402 0.057142
0.312216 2.156001 0.033819
0.312823 2.096443 0.035551
0.313431 2.090378 0.035863
0.314039 2.053734 0.035787
0.314647 2.143029 0.033967
0.315255 2.103641 0.037889
0.315863 2.131309 0.040198
0.316471 2.137650 0.038403
0.317079 2.074753 0.056728
0.317686 2.115731 0.042385
0.318294 2.028031 0.050807
0.318902 2.065836 0.061840
0.319510 2.109802 0.047415
0.320118 2.029205 0.052830
0.320726 2.099937 0.056257
0.321334 2.076409 0.062396
0.321942 2.083817 0.063401
0.322549 2.103285 0.079199
0.323157 2.157972 0.194281
